Temperature, Emean, Cv, Mabsmean, X
2.13000000e+00,-1.62909154e+00,1.42073107e+00,8.29194239e-01,4.70952996e+01
2.13500000e+00,-1.62656419e+00,1.14997583e+00,8.45928673e-01,4.51731438e+00
2.14000000e+00,-1.61993147e+00,1.17822717e+00,8.40657555e-01,4.11624903e+00
2.14500000e+00,-1.61548391e+00,1.17666804e+00,8.38520442e-01,3.15136642e+00
2.15000000e+00,-1.60993437e+00,1.24077301e+00,8.32401752e-01,1.10783843e+01
2.15500000e+00,-1.60312791e+00,1.22982818e+00,8.29809595e-01,3.51226782e+00
2.16000000e+00,-1.59800365e+00,1.25105755e+00,8.25838236e-01,5.11875608e+00
2.16500000e+00,-1.59270961e+00,1.23200923e+00,8.23525613e-01,3.08479356e+00
2.17000000e+00,-1.58444418e+00,1.44452852e+00,8.07558535e-01,2.32418209e+01
2.17500000e+00,-1.58049560e+00,1.28347829e+00,8.13991379e-01,4.32526435e+00
2.18000000e+00,-1.57411336e+00,1.30117871e+00,8.09497650e-01,3.13401141e+00
2.18500000e+00,-1.56584689e+00,1.35670992e+00,8.01162616e-01,4.11456295e+00
2.19000000e+00,-1.56087676e+00,1.41402818e+00,7.96607181e-01,6.66742949e+00
2.19500000e+00,-1.55425877e+00,1.41820465e+00,7.93213320e-01,4.30700084e+00
2.20000000e+00,-1.54535630e+00,1.48106814e+00,7.81531968e-01,9.41302369e+00
2.20500000e+00,-1.54064887e+00,1.47029036e+00,7.79570898e-01,6.80787143e+00
2.21000000e+00,-1.53073034e+00,1.59420904e+00,7.65170667e-01,1.28861838e+01
2.21500000e+00,-1.52165956e+00,1.65323849e+00,7.52765069e-01,1.54792837e+01
2.22000000e+00,-1.51744582e+00,1.60124838e+00,7.53579838e-01,1.28243056e+01
2.22500000e+00,-1.50862034e+00,1.74238346e+00,7.40420397e-01,2.07178165e+01
2.23000000e+00,-1.50229547e+00,1.65158326e+00,7.40675515e-01,9.71684770e+00
2.23500000e+00,-1.49274084e+00,1.73225532e+00,7.22882641e-01,1.50769620e+01
2.24000000e+00,-1.48263464e+00,1.77696170e+00,7.09773504e-01,1.78331733e+01
2.24500000e+00,-1.47448809e+00,1.89790296e+00,6.99785866e-01,1.91845350e+01
2.25000000e+00,-1.46190146e+00,2.08823677e+00,6.67919416e-01,3.53828558e+01
2.25500000e+00,-1.45110372e+00,2.26532705e+00,6.38815761e-01,5.77637428e+01
2.26000000e+00,-1.44264497e+00,2.05325981e+00,6.36423667e-01,4.20705898e+01
2.26500000e+00,-1.43656162e+00,2.12271468e+00,6.33369041e-01,3.98627734e+01
2.27000000e+00,-1.42792033e+00,2.09295345e+00,6.25651183e-01,3.72458489e+01
2.27500000e+00,-1.40967467e+00,2.30004404e+00,5.62158427e-01,6.93256982e+01
2.28000000e+00,-1.39923045e+00,2.14486270e+00,5.39535024e-01,6.43223688e+01
2.28500000e+00,-1.38239358e+00,2.42058786e+00,4.56898978e-01,1.17514602e+02
2.29000000e+00,-1.37754136e+00,2.24533318e+00,4.83198476e-01,8.83890145e+01
2.29500000e+00,-1.36492807e+00,2.33150591e+00,4.33892499e-01,1.02916072e+02
2.30000000e+00,-1.34980856e+00,2.16108217e+00,3.65253154e-01,1.07441773e+02
2.30500000e+00,-1.34237029e+00,2.01988280e+00,3.68752334e-01,9.92011065e+01
2.31000000e+00,-1.32916170e+00,1.85915578e+00,3.04283982e-01,9.13395398e+01
2.31500000e+00,-1.32025213e+00,1.80302392e+00,2.91234033e-01,8.46268215e+01
2.32000000e+00,-1.30980513e+00,1.69890479e+00,2.53210471e-01,7.82283421e+01
2.32500000e+00,-1.30298381e+00,1.63774940e+00,2.47047691e-01,7.38345501e+01
2.33000000e+00,-1.29485957e+00,1.57894220e+00,2.38742248e-01,6.40206220e+01
2.33500000e+00,-1.28848832e+00,1.54089953e+00,2.36853263e-01,6.25173477e+01
2.34000000e+00,-1.28067987e+00,1.54611205e+00,2.19296894e-01,5.85474383e+01
2.34500000e+00,-1.27247637e+00,1.42560893e+00,1.99036182e-01,4.98690693e+01
2.35000000e+00,-1.26547527e+00,1.38017208e+00,1.89364359e-01,4.57550658e+01
2.35500000e+00,-1.25908899e+00,1.35405474e+00,1.78322397e-01,4.25799209e+01
2.36000000e+00,-1.25225927e+00,1.31170571e+00,1.69973795e-01,3.86835707e+01
2.36500000e+00,-1.24554320e+00,1.28469284e+00,1.62172332e-01,3.74151372e+01
2.37000000e+00,-1.23928668e+00,1.27614660e+00,1.56563958e-01,3.49001103e+01
