Temperature,Emean,Cv,Mabsmean,X
6.30000000e+01,-1.35222222e+00,-1.81406233e-01,6.91111111e-01,-2.98392066e+00
6.40000000e+01,-1.35343750e+00,-1.75765772e-01,6.91093750e-01,-2.93857193e+00
6.50000000e+01,-1.35507692e+00,-1.70739846e-01,6.91307692e-01,-2.89390638e+00
6.60000000e+01,-1.35878788e+00,-1.65979488e-01,6.93409091e-01,-2.85077751e+00
6.70000000e+01,-1.35865672e+00,-1.62062516e-01,6.94179104e-01,-2.82746671e+00
6.80000000e+01,-1.35926471e+00,-1.57333651e-01,6.94117647e-01,-2.79292846e+00
6.90000000e+01,-1.35797101e+00,-1.52968697e-01,6.93695652e-01,-2.75249043e+00
7.00000000e+01,-1.35685714e+00,-1.48380048e-01,6.93214286e-01,-2.71041822e+00
7.10000000e+01,-1.35661972e+00,-1.44029115e-01,6.93521127e-01,-2.66913353e+00
7.20000000e+01,-1.35638889e+00,-1.40034871e-01,6.94861111e-01,-2.63424393e+00
7.30000000e+01,-1.35753425e+00,-1.36197692e-01,6.96780822e-01,-2.60795883e+00
7.40000000e+01,-1.35932432e+00,-1.32780224e-01,6.98513514e-01,-2.58769456e+00
7.50000000e+01,-1.36026667e+00,-1.29639827e-01,6.99866667e-01,-2.56682676e+00
7.60000000e+01,-1.35947368e+00,-1.26449575e-01,7.00526316e-01,-2.54387265e+00
7.70000000e+01,-1.36012987e+00,-1.23065190e-01,7.02077922e-01,-2.51522567e+00
7.80000000e+01,-1.36217949e+00,-1.20046840e-01,7.03974359e-01,-2.49393373e+00
7.90000000e+01,-1.36531646e+00,-1.17370782e-01,7.06075949e-01,-2.47575814e+00
8.00000000e+01,-1.36925000e+00,-1.14972848e-01,7.08500000e-01,-2.45923625e+00
8.10000000e+01,-1.37185185e+00,-1.12858269e-01,7.10493827e-01,-2.44670140e+00
8.20000000e+01,-1.37512195e+00,-1.10538988e-01,7.12682927e-01,-2.43052292e+00
8.30000000e+01,-1.37891566e+00,-1.08404562e-01,7.14939759e-01,-2.41628830e+00
8.40000000e+01,-1.38250000e+00,-1.06445933e-01,7.16785714e-01,-2.40367165e+00
8.50000000e+01,-1.38411765e+00,-1.04559196e-01,7.18000000e-01,-2.38876900e+00
8.60000000e+01,-1.38372093e+00,-1.02406260e-01,7.18081395e-01,-2.36990219e+00
8.70000000e+01,-1.38379310e+00,-1.00022476e-01,7.18045977e-01,-2.34351207e+00
8.80000000e+01,-1.38181818e+00,-9.77677680e-02,7.16761364e-01,-2.31630672e+00
8.90000000e+01,-1.37921348e+00,-9.53096973e-02,7.15617978e-01,-2.28251403e+00
9.00000000e+01,-1.37688889e+00,-9.28697784e-02,7.15055556e-01,-2.25062594e+00
9.10000000e+01,-1.37395604e+00,-9.05308852e-02,7.14010989e-01,-2.22236271e+00
9.20000000e+01,-1.37271739e+00,-8.82370754e-02,7.13097826e-01,-2.19214947e+00
9.30000000e+01,-1.37172043e+00,-8.62064856e-02,7.12150538e-01,-2.16326073e+00
9.40000000e+01,-1.37127660e+00,-8.42725856e-02,7.11436170e-01,-2.13496011e+00
9.50000000e+01,-1.37021053e+00,-8.24597891e-02,7.10368421e-01,-2.10823769e+00
9.60000000e+01,-1.37083333e+00,-8.06372824e-02,7.09114583e-01,-2.08007271e+00
9.70000000e+01,-1.37072165e+00,-7.90651418e-02,7.08041237e-01,-2.05174821e+00
9.80000000e+01,-1.37030612e+00,-7.74547634e-02,7.06173469e-01,-2.02395293e+00
9.90000000e+01,-1.37020202e+00,-7.58604529e-02,7.04848485e-01,-1.99382521e+00
1.00000000e+02,-1.37100000e+00,-7.43446400e-02,7.04200000e-01,-1.96720656e+00
1.01000000e+02,-1.37267327e+00,-7.29634628e-02,7.04207921e-01,-1.94450596e+00
1.02000000e+02,-1.37284314e+00,-7.17322615e-02,7.04215686e-01,-1.92567427e+00
1.03000000e+02,-1.37116505e+00,-7.03596195e-02,7.02912621e-01,-1.90653120e+00
1.04000000e+02,-1.36951923e+00,-6.88512119e-02,7.02019231e-01,-1.88174275e+00
1.05000000e+02,-1.36761905e+00,-6.73866564e-02,7.00904762e-01,-1.85907886e+00
1.06000000e+02,-1.36622642e+00,-6.59499148e-02,7.00377358e-01,-1.83624030e+00
1.07000000e+02,-1.36523364e+00,-6.46004200e-02,6.99672897e-01,-1.81641668e+00
1.08000000e+02,-1.36407407e+00,-6.33217093e-02,6.98981481e-01,-1.79614153e+00
1.09000000e+02,-1.36321101e+00,-6.20670653e-02,6.98715596e-01,-1.77645921e+00
1.10000000e+02,-1.36218182e+00,-6.08705706e-02,6.98000000e-01,-1.75894347e+00
1.11000000e+02,-1.36018018e+00,-5.96828834e-02,6.96891892e-01,-1.73938633e+00
1.12000000e+02,-1.35839286e+00,-5.84571706e-02,6.95848214e-01,-1.71857559e+00
1.13000000e+02,-1.35805310e+00,-5.72915262e-02,6.95398230e-01,-1.69875066e+00
1.14000000e+02,-1.35929825e+00,-5.62620769e-02,6.95000000e-01,-1.68182056e+00
1.15000000e+02,-1.35965217e+00,-5.53984289e-02,6.94608696e-01,-1.66541679e+00
1.16000000e+02,-1.35991379e+00,-5.44800681e-02,6.94396552e-01,-1.64936808e+00
1.17000000e+02,-1.36034188e+00,-5.35769661e-02,6.94017094e-01,-1.63435424e+00
1.18000000e+02,-1.36016949e+00,-5.27102584e-02,6.93474576e-01,-1.61879128e+00
1.19000000e+02,-1.36025210e+00,-5.18187560e-02,6.93067227e-01,-1.60284428e+00
1.20000000e+02,-1.36033333e+00,-5.09684985e-02,6.92833333e-01,-1.58777606e+00
1.21000000e+02,-1.36041322e+00,-5.01389951e-02,6.92933884e-01,-1.57371809e+00
1.22000000e+02,-1.35901639e+00,-4.93232513e-02,6.92336066e-01,-1.56124068e+00
1.23000000e+02,-1.35853659e+00,-4.84336524e-02,6.92032520e-01,-1.54608456e+00
1.24000000e+02,-1.35709677e+00,-4.76192149e-02,6.90685484e-01,-1.53168921e+00
1.25000000e+02,-1.35488000e+00,-4.67550365e-02,6.88920000e-01,-1.51309941e+00
1.26000000e+02,-1.35341270e+00,-4.58770886e-02,6.87103175e-01,-1.49343304e+00
1.27000000e+02,-1.35157480e+00,-4.50586467e-02,6.85314961e-01,-1.47398568e+00
1.28000000e+02,-1.35046875e+00,-4.42462784e-02,6.83984375e-01,-1.45550798e+00
1.29000000e+02,-1.34891473e+00,-4.34906317e-02,6.82170543e-01,-1.43809886e+00
1.30000000e+02,-1.34730769e+00,-4.27275999e-02,6.80769231e-01,-1.42007283e+00
1.31000000e+02,-1.34534351e+00,-4.19761016e-02,6.79007634e-01,-1.40307043e+00
1.32000000e+02,-1.34356061e+00,-4.12263777e-02,6.77500000e-01,-1.38563877e+00
1.33000000e+02,-1.34353383e+00,-4.05129157e-02,6.75977444e-01,-1.36917015e+00
1.34000000e+02,-1.34388060e+00,-3.99108132e-02,6.74850746e-01,-1.35333321e+00
1.35000000e+02,-1.34422222e+00,-3.93442311e-02,6.74000000e-01,-1.33912011e+00
1.36000000e+02,-1.34477941e+00,-3.87890397e-02,6.73345588e-01,-1.32611153e+00
1.37000000e+02,-1.34496350e+00,-3.82594028e-02,6.72992701e-01,-1.31406686e+00
1.38000000e+02,-1.34478261e+00,-3.77192644e-02,6.72789855e-01,-1.30327975e+00
1.39000000e+02,-1.34503597e+00,-3.71703544e-02,6.72589928e-01,-1.29319202e+00
1.40000000e+02,-1.34428571e+00,-3.66555352e-02,6.71892857e-01,-1.28308116e+00
1.41000000e+02,-1.34411348e+00,-3.61004695e-02,6.71205674e-01,-1.27141049e+00
1.42000000e+02,-1.34359155e+00,-3.55857925e-02,6.70000000e-01,-1.25954771e+00
1.43000000e+02,-1.34342657e+00,-3.50649977e-02,6.69020979e-01,-1.24650275e+00
1.44000000e+02,-1.34284722e+00,-3.45720228e-02,6.67881944e-01,-1.23415357e+00
1.45000000e+02,-1.34158621e+00,-3.40656086e-02,6.66620690e-01,-1.22140939e+00
1.46000000e+02,-1.34013699e+00,-3.35376478e-02,6.64691781e-01,-1.20767102e+00
1.47000000e+02,-1.33857143e+00,-3.30120197e-02,6.62993197e-01,-1.19289355e+00
1.48000000e+02,-1.33722973e+00,-3.24945630e-02,6.61114865e-01,-1.17857120e+00
1.49000000e+02,-1.33536913e+00,-3.19926087e-02,6.58389262e-01,-1.16252352e+00
1.50000000e+02,-1.33313333e+00,-3.14769390e-02,6.55366667e-01,-1.14460080e+00
1.51000000e+02,-1.33132450e+00,-3.09632713e-02,6.52417219e-01,-1.12677132e+00
1.52000000e+02,-1.32927632e+00,-3.04731784e-02,6.48848684e-01,-1.10769739e+00
1.53000000e+02,-1.32790850e+00,-2.99908972e-02,6.45751634e-01,-1.08966016e+00
1.54000000e+02,-1.32525974e+00,-2.95297230e-02,6.42857143e-01,-1.07274173e+00
1.55000000e+02,-1.32277419e+00,-2.90369352e-02,6.39774194e-01,-1.05583322e+00
1.56000000e+02,-1.32096154e+00,-2.85668319e-02,6.36602564e-01,-1.03878987e+00
1.57000000e+02,-1.31917197e+00,-2.81281273e-02,6.33375796e-01,-1.02180193e+00
1.58000000e+02,-1.31734177e+00,-2.76986827e-02,6.30474684e-01,-1.00583417e+00
1.59000000e+02,-1.31553459e+00,-2.72767522e-02,6.26572327e-01,-9.87653464e-01
1.60000000e+02,-1.31393750e+00,-2.68657696e-02,6.22781250e-01,-9.69634963e-01
1.61000000e+02,-1.31279503e+00,-2.64727401e-02,6.19223602e-01,-9.52602092e-01
1.62000000e+02,-1.31117284e+00,-2.60992022e-02,6.15462963e-01,-9.35293930e-01
1.63000000e+02,-1.30950920e+00,-2.57168696e-02,6.11840491e-01,-9.18637919e-01
1.64000000e+02,-1.30768293e+00,-2.53392997e-02,6.08292683e-01,-9.02474391e-01
1.65000000e+02,-1.30630303e+00,-2.49676182e-02,6.04878788e-01,-8.86948061e-01
1.66000000e+02,-1.30554217e+00,-2.46197184e-02,6.01626506e-01,-8.72118075e-01
1.67000000e+02,-1.30407186e+00,-2.42945285e-02,5.98712575e-01,-8.58389355e-01
1.68000000e+02,-1.30208333e+00,-2.39487020e-02,5.95952381e-01,-8.45358948e-01
1.69000000e+02,-1.30065089e+00,-2.35992327e-02,5.92721893e-01,-8.31489823e-01
1.70000000e+02,-1.29952941e+00,-2.32737584e-02,5.89735294e-01,-8.18224040e-01
1.71000000e+02,-1.29918129e+00,-2.29661120e-02,5.87280702e-01,-8.06385069e-01
1.72000000e+02,-1.29843023e+00,-2.26874303e-02,5.84593023e-01,-7.94553860e-01
1.73000000e+02,-1.29728324e+00,-2.23990053e-02,5.81878613e-01,-7.82673468e-01
1.74000000e+02,-1.29655172e+00,-2.21056828e-02,5.79367816e-01,-7.71370651e-01
1.75000000e+02,-1.29571429e+00,-2.18294644e-02,5.77371429e-01,-7.61269670e-01
1.76000000e+02,-1.29477273e+00,-2.15545106e-02,5.75284091e-01,-7.51593675e-01
1.77000000e+02,-1.29384181e+00,-2.12814006e-02,5.73361582e-01,-7.42218075e-01
1.78000000e+02,-1.29365169e+00,-2.10152201e-02,5.71264045e-01,-7.32849191e-01
1.79000000e+02,-1.29312849e+00,-2.07750895e-02,5.68715084e-01,-7.22598802e-01
1.80000000e+02,-1.29311111e+00,-2.05295228e-02,5.66083333e-01,-7.12000448e-01
1.81000000e+02,-1.29270718e+00,-2.03030268e-02,5.63508287e-01,-7.01627273e-01
1.82000000e+02,-1.29175824e+00,-2.00669852e-02,5.61208791e-01,-6.91955572e-01
1.83000000e+02,-1.29081967e+00,-1.98197710e-02,5.58879781e-01,-6.82507147e-01
1.84000000e+02,-1.29000000e+00,-1.95774688e-02,5.56385870e-01,-6.72849757e-01
1.85000000e+02,-1.28908108e+00,-1.93419955e-02,5.54054054e-01,-6.63549049e-01
1.86000000e+02,-1.28833333e+00,-1.91084815e-02,5.51102151e-01,-6.53147196e-01
1.87000000e+02,-1.28754011e+00,-1.88831227e-02,5.48449198e-01,-6.43380420e-01
1.88000000e+02,-1.28696809e+00,-1.86609379e-02,5.45611702e-01,-6.33384963e-01
1.89000000e+02,-1.28592593e+00,-1.84465076e-02,5.42777778e-01,-6.23507274e-01
1.90000000e+02,-1.28521053e+00,-1.82249925e-02,5.40210526e-01,-6.14339983e-01
1.91000000e+02,-1.28434555e+00,-1.80145934e-02,5.37486911e-01,-6.05005414e-01
1.92000000e+02,-1.28343750e+00,-1.78037612e-02,5.34869792e-01,-5.95998570e-01
1.93000000e+02,-1.28207254e+00,-1.75931630e-02,5.32383420e-01,-5.87391569e-01
1.94000000e+02,-1.28005155e+00,-1.73711231e-02,5.30386598e-01,-5.79797045e-01
1.95000000e+02,-1.27928205e+00,-1.71467651e-02,5.27717949e-01,-5.71252760e-01
1.96000000e+02,-1.27892857e+00,-1.69532319e-02,5.25204082e-01,-5.62924648e-01
1.97000000e+02,-1.27796954e+00,-1.67711117e-02,5.22588832e-01,-5.54514884e-01
1.98000000e+02,-1.27762626e+00,-1.65792717e-02,5.20151515e-01,-5.46564683e-01
1.99000000e+02,-1.27713568e+00,-1.64044196e-02,5.17989950e-01,-5.39241979e-01
2.00000000e+02,-1.27630000e+00,-1.62278119e-02,5.15675000e-01,-5.31811161e-01
2.01000000e+02,-1.27532338e+00,-1.60456102e-02,5.13482587e-01,-5.24649517e-01
2.02000000e+02,-1.27450495e+00,-1.58637718e-02,5.11113861e-01,-5.17289733e-01
2.03000000e+02,-1.27384236e+00,-1.56885379e-02,5.08793103e-01,-5.10073971e-01
2.04000000e+02,-1.27279412e+00,-1.55180414e-02,5.06568627e-01,-5.03131266e-01
2.05000000e+02,-1.27170732e+00,-1.53419293e-02,5.04365854e-01,-4.96332016e-01
2.06000000e+02,-1.26990291e+00,-1.51637418e-02,5.02087379e-01,-4.89486969e-01
2.07000000e+02,-1.26826087e+00,-1.49763810e-02,5.00314010e-01,-4.83528628e-01
2.08000000e+02,-1.26673077e+00,-1.47953763e-02,4.98028846e-01,-4.76980244e-01
2.09000000e+02,-1.26540670e+00,-1.46202206e-02,4.95933014e-01,-4.70683885e-01
2.10000000e+02,-1.26400000e+00,-1.44509345e-02,4.93642857e-01,-4.64156569e-01
2.11000000e+02,-1.26270142e+00,-1.42833257e-02,4.91421801e-01,-4.57805544e-01
2.12000000e+02,-1.26179245e+00,-1.41217490e-02,4.89363208e-01,-4.51815245e-01
2.13000000e+02,-1.26103286e+00,-1.39700953e-02,4.87183099e-01,-4.45717253e-01
2.14000000e+02,-1.26028037e+00,-1.38234991e-02,4.84953271e-01,-4.39587304e-01
2.15000000e+02,-1.25953488e+00,-1.36791798e-02,4.82767442e-01,-4.33606244e-01
2.16000000e+02,-1.25902778e+00,-1.35376223e-02,4.80763889e-01,-4.28004338e-01
2.17000000e+02,-1.25870968e+00,-1.34029115e-02,4.79055300e-01,-4.22927594e-01
2.18000000e+02,-1.25880734e+00,-1.32739695e-02,4.76926606e-01,-4.17354046e-01
2.19000000e+02,-1.25867580e+00,-1.31553266e-02,4.75205479e-01,-4.12373672e-01
2.20000000e+02,-1.25804545e+00,-1.30328640e-02,4.73727273e-01,-4.07845920e-01
2.21000000e+02,-1.25737557e+00,-1.29024238e-02,4.72782805e-01,-4.03992436e-01
2.22000000e+02,-1.25698198e+00,-1.27736181e-02,4.71936937e-01,-4.00646115e-01
2.23000000e+02,-1.25645740e+00,-1.26514299e-02,4.70739910e-01,-3.97143696e-01
2.24000000e+02,-1.25656250e+00,-1.25289782e-02,4.69910714e-01,-3.93666907e-01
2.25000000e+02,-1.25613333e+00,-1.24198756e-02,4.68933333e-01,-3.90436788e-01
2.26000000e+02,-1.25548673e+00,-1.23016301e-02,4.67898230e-01,-3.87052027e-01
2.27000000e+02,-1.25511013e+00,-1.21816534e-02,4.66982379e-01,-3.83744044e-01
2.28000000e+02,-1.25421053e+00,-1.20668553e-02,4.66293860e-01,-3.80716618e-01
2.29000000e+02,-1.25296943e+00,-1.19435073e-02,4.65545852e-01,-3.77909027e-01
2.30000000e+02,-1.25221739e+00,-1.18183523e-02,4.65043478e-01,-3.75187527e-01
2.31000000e+02,-1.25190476e+00,-1.17032127e-02,4.64393939e-01,-3.72696425e-01
2.32000000e+02,-1.25172414e+00,-1.15970760e-02,4.63857759e-01,-3.70113352e-01
2.33000000e+02,-1.25158798e+00,-1.14946637e-02,4.63433476e-01,-3.67723272e-01
2.34000000e+02,-1.25136752e+00,-1.13943080e-02,4.63076923e-01,-3.65509646e-01
2.35000000e+02,-1.25123404e+00,-1.12938199e-02,4.63148936e-01,-3.63449381e-01
2.36000000e+02,-1.25118644e+00,-1.11961524e-02,4.63114407e-01,-3.62030049e-01
2.37000000e+02,-1.25092827e+00,-1.11011158e-02,4.63016878e-01,-3.60451901e-01
2.38000000e+02,-1.24995798e+00,-1.10022140e-02,4.62521008e-01,-3.58698451e-01
2.39000000e+02,-1.24933054e+00,-1.08945155e-02,4.62133891e-01,-3.56476870e-01
2.40000000e+02,-1.24933333e+00,-1.07939122e-02,4.62041667e-01,-3.54459725e-01
2.41000000e+02,-1.24896266e+00,-1.07045286e-02,4.61784232e-01,-3.52831165e-01
2.42000000e+02,-1.24855372e+00,-1.06100780e-02,4.61652893e-01,-3.51007180e-01
2.43000000e+02,-1.24794239e+00,-1.05158819e-02,4.61358025e-01,-3.49342059e-01
2.44000000e+02,-1.24790984e+00,-1.04204335e-02,4.61229508e-01,-3.47499791e-01
2.45000000e+02,-1.24783673e+00,-1.03351698e-02,4.60836735e-01,-3.45839544e-01
2.46000000e+02,-1.24792683e+00,-1.02502800e-02,4.60447154e-01,-3.43853686e-01
2.47000000e+02,-1.24834008e+00,-1.01688237e-02,4.60566802e-01,-3.41942857e-01
2.48000000e+02,-1.24814516e+00,-1.00940420e-02,4.60625000e-01,-3.40750988e-01
2.49000000e+02,-1.24775100e+00,-1.00099761e-02,4.60863454e-01,-3.39452497e-01
2.50000000e+02,-1.24792000e+00,-9.92414673e-03,4.61420000e-01,-3.38349466e-01
2.51000000e+02,-1.24796813e+00,-9.84809351e-03,4.62011952e-01,-3.37804899e-01
2.52000000e+02,-1.24765873e+00,-9.77085011e-03,4.62678571e-01,-3.37295969e-01
2.53000000e+02,-1.24727273e+00,-9.68902488e-03,4.63221344e-01,-3.36997768e-01
2.54000000e+02,-1.24732283e+00,-9.60731515e-03,4.63641732e-01,-3.36511058e-01
2.55000000e+02,-1.24733333e+00,-9.53302879e-03,4.63901961e-01,-3.35848566e-01
2.56000000e+02,-1.24765625e+00,-9.45884004e-03,4.64101563e-01,-3.34928477e-01
2.57000000e+02,-1.24785992e+00,-9.39047380e-03,4.64202335e-01,-3.33929286e-01
2.58000000e+02,-1.24767442e+00,-9.32101472e-03,4.63720930e-01,-3.32696185e-01
2.59000000e+02,-1.24776062e+00,-9.24660721e-03,4.63359073e-01,-3.30769204e-01
2.60000000e+02,-1.24838462e+00,-9.17643556e-03,4.62942308e-01,-3.28970567e-01
2.61000000e+02,-1.24865900e+00,-9.11597567e-03,4.62567050e-01,-3.27138444e-01
2.62000000e+02,-1.24889313e+00,-9.05066167e-03,4.62270992e-01,-3.25387368e-01
2.63000000e+02,-1.24897338e+00,-8.98553869e-03,4.61844106e-01,-3.23702204e-01
2.64000000e+02,-1.24965909e+00,-8.91817040e-03,4.61250000e-01,-3.21816962e-01
2.65000000e+02,-1.24988679e+00,-8.86146612e-03,4.60622642e-01,-3.19765769e-01
2.66000000e+02,-1.25037594e+00,-8.79801341e-03,4.60187970e-01,-3.17782715e-01
2.67000000e+02,-1.25048689e+00,-8.73953141e-03,4.59756554e-01,-3.16000454e-01
2.68000000e+02,-1.25085821e+00,-8.67590714e-03,4.59458955e-01,-3.14274217e-01
2.69000000e+02,-1.25115242e+00,-8.61683245e-03,4.59219331e-01,-3.12717287e-01
2.70000000e+02,-1.25125926e+00,-8.55737496e-03,4.58796296e-01,-3.11189938e-01
2.71000000e+02,-1.25121771e+00,-8.49591897e-03,4.58505535e-01,-3.09512154e-01
2.72000000e+02,-1.25106618e+00,-8.43308746e-03,4.57812500e-01,-3.07829809e-01
2.73000000e+02,-1.25076923e+00,-8.36940994e-03,4.57069597e-01,-3.05750080e-01
2.74000000e+02,-1.25029197e+00,-8.30439507e-03,4.56204380e-01,-3.03570502e-01
2.75000000e+02,-1.24967273e+00,-8.23770166e-03,4.55309091e-01,-3.01303279e-01
2.76000000e+02,-1.24920290e+00,-8.17035788e-03,4.54510870e-01,-2.99101507e-01
2.77000000e+02,-1.24888087e+00,-8.10564797e-03,4.53718412e-01,-2.96983435e-01
2.78000000e+02,-1.24859712e+00,-8.04342774e-03,4.53273381e-01,-2.95057599e-01
2.79000000e+02,-1.24835125e+00,-7.98237522e-03,4.52258065e-01,-2.93095015e-01
2.80000000e+02,-1.24807143e+00,-7.92241511e-03,4.51214286e-01,-2.90718433e-01
2.81000000e+02,-1.24772242e+00,-7.86264020e-03,4.50231317e-01,-2.88397513e-01
2.82000000e+02,-1.24765957e+00,-7.80287471e-03,4.49290780e-01,-2.86157220e-01
2.83000000e+02,-1.24738516e+00,-7.74704458e-03,4.48356890e-01,-2.83961788e-01
2.84000000e+02,-1.24697183e+00,-7.68916197e-03,4.47147887e-01,-2.81552694e-01
2.85000000e+02,-1.24631579e+00,-7.62996905e-03,4.46210526e-01,-2.79284420e-01
2.86000000e+02,-1.24594406e+00,-7.56923338e-03,4.45314685e-01,-2.77173350e-01
2.87000000e+02,-1.24547038e+00,-7.51206616e-03,4.44494774e-01,-2.75152537e-01
2.88000000e+02,-1.24503472e+00,-7.45445556e-03,4.43715278e-01,-2.73215545e-01
2.89000000e+02,-1.24487889e+00,-7.39809513e-03,4.42802768e-01,-2.71227932e-01
2.90000000e+02,-1.24410345e+00,-7.34461738e-03,4.41948276e-01,-2.69223666e-01
