Temperature, Emean, Cv, Mabsmean, X
2.45000000e+00,-1.15199641e+00,9.87301332e-01,1.30784500e-01,1.32862057e+01
2.45500000e+00,-1.14715591e+00,9.58491985e-01,1.28218439e-01,1.30378027e+01
2.46000000e+00,-1.14148765e+00,9.38335962e-01,1.19202501e-01,1.14906108e+01
2.46500000e+00,-1.13775717e+00,9.44201354e-01,1.23520635e-01,1.19988823e+01
2.47000000e+00,-1.13254103e+00,9.18755996e-01,1.19373948e-01,1.12513004e+01
2.47500000e+00,-1.12797132e+00,9.16341382e-01,1.17081903e-01,1.10898991e+01
2.48000000e+00,-1.12413853e+00,8.94276680e-01,1.19036875e-01,1.09139334e+01
2.48500000e+00,-1.11887809e+00,8.81509403e-01,1.10412544e-01,9.55200303e+00
2.49000000e+00,-1.11413443e+00,8.74424584e-01,1.07027036e-01,9.35305354e+00
2.49500000e+00,-1.11022929e+00,8.65303426e-01,1.07039403e-01,9.32769650e+00
2.50000000e+00,-1.10625886e+00,8.56878226e-01,1.07144084e-01,9.03148178e+00
2.50500000e+00,-1.10177084e+00,8.57961058e-01,1.03213439e-01,8.39103498e+00
2.51000000e+00,-1.09745577e+00,8.32680144e-01,1.01191305e-01,8.18891114e+00
2.51500000e+00,-1.09322882e+00,8.26438492e-01,1.00049830e-01,7.99300505e+00
2.52000000e+00,-1.08913565e+00,8.25056308e-01,9.84967620e-02,7.70511021e+00
2.52500000e+00,-1.08496162e+00,8.13302237e-01,9.82568407e-02,7.52701784e+00
2.53000000e+00,-1.08108516e+00,8.05620735e-01,9.61328018e-02,7.34435357e+00
2.53500000e+00,-1.07700664e+00,7.96406452e-01,9.57137773e-02,7.16240229e+00
2.54000000e+00,-1.07305455e+00,7.85060945e-01,9.19593312e-02,6.66165333e+00
2.54500000e+00,-1.06898909e+00,7.84377689e-01,9.19991522e-02,6.65118245e+00
2.55000000e+00,-1.06488870e+00,7.75303093e-01,8.93882452e-02,6.22862623e+00
2.55500000e+00,-1.06135617e+00,7.59427012e-01,9.00657798e-02,6.23738216e+00
2.56000000e+00,-1.05782683e+00,7.56564843e-01,9.00269232e-02,6.32701635e+00
2.56500000e+00,-1.05393668e+00,7.52262546e-01,8.59794796e-02,5.97406633e+00
2.57000000e+00,-1.04981185e+00,7.40281297e-01,8.56911050e-02,5.78128365e+00
2.57500000e+00,-1.04558915e+00,7.37932009e-01,8.32941817e-02,5.39136797e+00
2.58000000e+00,-1.04260096e+00,7.24157337e-01,8.29792989e-02,5.37122608e+00
2.58500000e+00,-1.03880618e+00,7.17170447e-01,8.22153810e-02,5.23556205e+00
2.59000000e+00,-1.03557211e+00,7.17410497e-01,8.06747574e-02,5.00924991e+00
2.59500000e+00,-1.03149333e+00,7.07903689e-01,8.13010776e-02,5.12230538e+00
2.60000000e+00,-1.02811053e+00,7.01259985e-01,7.96710202e-02,4.89043691e+00
