Temperature, Emean, Cv, Mabsmean, X
2.15000000e+00,-1.61088714e+00,1.12971749e+00,8.37643853e-01,1.83060378e+00
2.15500000e+00,-1.60340189e+00,1.18148192e+00,8.30514213e-01,2.50496784e+00
2.16000000e+00,-1.59836716e+00,1.19829406e+00,8.27573098e-01,2.32813414e+00
2.16500000e+00,-1.59279323e+00,1.19940315e+00,8.24135495e-01,2.44416952e+00
2.17000000e+00,-1.58610451e+00,1.23460063e+00,8.18878225e-01,2.56337866e+00
2.17500000e+00,-1.58058339e+00,1.24089922e+00,8.14736239e-01,2.63786272e+00
2.18000000e+00,-1.57410862e+00,1.28216293e+00,8.09202528e-01,3.95729821e+00
2.18500000e+00,-1.56606040e+00,1.31582851e+00,8.01594605e-01,3.51919925e+00
2.19000000e+00,-1.56127268e+00,1.34801571e+00,7.98422416e-01,4.13343859e+00
2.19500000e+00,-1.55452686e+00,1.37163164e+00,7.93794037e-01,3.72942202e+00
2.20000000e+00,-1.54620000e+00,1.38907948e+00,7.85485381e-01,4.15408617e+00
2.20500000e+00,-1.54110026e+00,1.41583456e+00,7.81037830e-01,4.81934978e+00
2.21000000e+00,-1.53128489e+00,1.48891371e+00,7.68689296e-01,6.68417515e+00
2.21500000e+00,-1.52289061e+00,1.54960126e+00,7.58400436e-01,7.85208486e+00
2.22000000e+00,-1.51829772e+00,1.52685940e+00,7.57880607e-01,6.79803579e+00
2.22500000e+00,-1.50940965e+00,1.63915336e+00,7.46746563e-01,9.54253459e+00
2.23000000e+00,-1.50216613e+00,1.63697812e+00,7.40506141e-01,9.04858630e+00
2.23500000e+00,-1.49272603e+00,1.69216057e+00,7.23272301e-01,1.37174979e+01
2.24000000e+00,-1.48282005e+00,1.73482267e+00,7.10465390e-01,1.58025622e+01
2.24500000e+00,-1.47514661e+00,1.85762760e+00,7.02994673e-01,1.63919922e+01
2.25000000e+00,-1.46264381e+00,2.04317221e+00,6.71054511e-01,3.33693757e+01
2.25500000e+00,-1.45197420e+00,2.20528443e+00,6.44135444e-01,5.02032723e+01
2.26000000e+00,-1.44297430e+00,2.03119684e+00,6.38370420e-01,4.10893135e+01
2.26500000e+00,-1.43702724e+00,2.08174456e+00,6.35829778e-01,3.69100537e+01
2.27000000e+00,-1.42794988e+00,2.07858196e+00,6.26225115e-01,3.64735192e+01
2.27500000e+00,-1.40987459e+00,2.29362303e+00,5.61617944e-01,7.15458919e+01
2.28000000e+00,-1.39855233e+00,2.15996462e+00,5.35643432e-01,6.75936526e+01
2.28500000e+00,-1.38265665e+00,2.41464680e+00,4.58559745e-01,1.18904268e+02
2.29000000e+00,-1.37833258e+00,2.22662314e+00,4.90114043e-01,8.32460161e+01
2.29500000e+00,-1.36240646e+00,2.29520723e+00,4.13995694e-01,1.07401614e+02
2.30000000e+00,-1.35107972e+00,2.17310116e+00,3.72950363e-01,1.07357961e+02
2.30500000e+00,-1.33906269e+00,1.96704358e+00,3.37998000e-01,9.90408270e+01
2.31000000e+00,-1.33244148e+00,1.95429676e+00,3.30513544e-01,9.51838612e+01
2.31500000e+00,-1.32105795e+00,1.82134614e+00,3.02088580e-01,8.60157460e+01
2.32000000e+00,-1.31159798e+00,1.72805145e+00,2.74141192e-01,8.04396010e+01
2.32500000e+00,-1.30426271e+00,1.66234751e+00,2.61244702e-01,7.43300715e+01
2.33000000e+00,-1.29522251e+00,1.58646641e+00,2.42259380e-01,6.76071182e+01
2.33500000e+00,-1.28679808e+00,1.52219934e+00,2.22839178e-01,5.99112169e+01
2.34000000e+00,-1.28060383e+00,1.47801341e+00,2.12113717e-01,5.69580607e+01
2.34500000e+00,-1.27275893e+00,1.42849160e+00,2.03198745e-01,5.20466436e+01
2.35000000e+00,-1.26530004e+00,1.38924298e+00,1.88482495e-01,4.71775903e+01
2.35500000e+00,-1.25950006e+00,1.34898998e+00,1.81412162e-01,4.34819612e+01
2.36000000e+00,-1.25258288e+00,1.30793562e+00,1.75319429e-01,4.05387671e+01
2.36500000e+00,-1.24547338e+00,1.28249471e+00,1.61460375e-01,3.56087042e+01
2.37000000e+00,-1.23994562e+00,1.26153800e+00,1.56789263e-01,3.44924284e+01
2.37500000e+00,-1.23343004e+00,1.22937171e+00,1.52561821e-01,3.23096986e+01
2.38000000e+00,-1.22688541e+00,1.19921301e+00,1.43865788e-01,2.84479029e+01
2.38500000e+00,-1.22172864e+00,1.18817682e+00,1.39080589e-01,2.71939736e+01
2.39000000e+00,-1.21518886e+00,1.15979117e+00,1.33762504e-01,2.55697522e+01
2.39500000e+00,-1.20899541e+00,1.14488392e+00,1.30731248e-01,2.42719320e+01
2.40000000e+00,-1.20460703e+00,1.12496619e+00,1.26115746e-01,2.29055003e+01
2.40500000e+00,-1.19823513e+00,1.10162691e+00,1.20978264e-01,2.08994463e+01
2.41000000e+00,-1.19270744e+00,1.08821919e+00,1.18668408e-01,2.00734592e+01
2.41500000e+00,-1.18824969e+00,1.07412541e+00,1.16284228e-01,1.94966860e+01
2.42000000e+00,-1.18194040e+00,1.05012235e+00,1.12306936e-01,1.79578581e+01
2.42500000e+00,-1.17645510e+00,1.03756797e+00,1.08548957e-01,1.70208583e+01
2.43000000e+00,-1.17229917e+00,1.02832204e+00,1.07964465e-01,1.69191116e+01
2.43500000e+00,-1.16647783e+00,1.01226194e+00,1.03471801e-01,1.56085783e+01
2.44000000e+00,-1.16133669e+00,9.97891241e-01,1.01370982e-01,1.47557553e+01
2.44500000e+00,-1.15693523e+00,9.85111288e-01,9.85256487e-02,1.40071432e+01
2.45000000e+00,-1.15168208e+00,9.69872114e-01,9.62449889e-02,1.35516138e+01
2.45500000e+00,-1.14669146e+00,9.59031572e-01,9.34484511e-02,1.27362618e+01
2.46000000e+00,-1.14247651e+00,9.47049679e-01,9.16539922e-02,1.21583383e+01
2.46500000e+00,-1.13733088e+00,9.33695753e-01,9.04266467e-02,1.18991081e+01
2.47000000e+00,-1.13249954e+00,9.22581338e-01,8.87426523e-02,1.13449708e+01
2.47500000e+00,-1.12854343e+00,9.14719687e-01,8.79873839e-02,1.11062011e+01
2.48000000e+00,-1.12357363e+00,8.99034756e-01,8.56818588e-02,1.04486531e+01
2.48500000e+00,-1.11908002e+00,8.88603108e-01,8.29706265e-02,9.96154626e+00
2.49000000e+00,-1.11513176e+00,8.82596632e-01,8.21676069e-02,9.65659897e+00
2.49500000e+00,-1.11027442e+00,8.67762082e-01,8.04159803e-02,9.34195716e+00
2.50000000e+00,-1.10588360e+00,8.58737928e-01,7.87018483e-02,8.96696094e+00
2.50500000e+00,-1.10215527e+00,8.52171219e-01,7.80595976e-02,8.67889330e+00
2.51000000e+00,-1.09725172e+00,8.37618935e-01,7.67812171e-02,8.35110905e+00
2.51500000e+00,-1.09322384e+00,8.33773394e-01,7.50328681e-02,8.06579385e+00
2.52000000e+00,-1.08959548e+00,8.27637827e-01,7.38361201e-02,7.71670572e+00
2.52500000e+00,-1.08500807e+00,8.12540977e-01,7.30589973e-02,7.61844157e+00
2.53000000e+00,-1.08092262e+00,8.06948760e-01,7.14382788e-02,7.21252580e+00
2.53500000e+00,-1.07736608e+00,7.98482007e-01,7.07159336e-02,7.11931039e+00
2.54000000e+00,-1.07278721e+00,7.89475649e-01,6.95956647e-02,6.93244944e+00
2.54500000e+00,-1.06894269e+00,7.82417074e-01,6.85365441e-02,6.68775802e+00
2.55000000e+00,-1.06554454e+00,7.78355627e-01,6.78845272e-02,6.53875401e+00
2.55500000e+00,-1.06118779e+00,7.67283673e-01,6.71285783e-02,6.42990874e+00
2.56000000e+00,-1.05741535e+00,7.61984546e-01,6.62782253e-02,6.18974598e+00
2.56500000e+00,-1.05400451e+00,7.53772420e-01,6.50078206e-02,5.94809489e+00
2.57000000e+00,-1.04969081e+00,7.42882929e-01,6.38313466e-02,5.69885626e+00
2.57500000e+00,-1.04626371e+00,7.39118907e-01,6.34087373e-02,5.65386090e+00
2.58000000e+00,-1.04305024e+00,7.32307954e-01,6.30241579e-02,5.55893686e+00
