Temperature, Emean, Cv, Mabsmean, X
2.14500000e+00,-1.61503654e+00,1.18625964e+00,8.36905473e-01,9.88769936e+00
2.15000000e+00,-1.60951131e+00,1.16699867e+00,8.35094608e-01,2.74292584e+00
2.15500000e+00,-1.60367724e+00,1.23082114e+00,8.28651362e-01,1.17151007e+01
2.16000000e+00,-1.59813631e+00,1.21144867e+00,8.27143853e-01,3.51550988e+00
2.16500000e+00,-1.59150788e+00,1.27180622e+00,8.19959765e-01,9.74215578e+00
2.17000000e+00,-1.58577729e+00,1.29264576e+00,8.16913823e-01,7.94136701e+00
2.17500000e+00,-1.57933988e+00,1.31984170e+00,8.11113857e-01,8.76297619e+00
2.18000000e+00,-1.57330897e+00,1.32042092e+00,8.07877977e-01,4.09063935e+00
2.18500000e+00,-1.56694382e+00,1.34667533e+00,8.02401003e-01,4.76644672e+00
2.19000000e+00,-1.56012002e+00,1.36841138e+00,7.96608010e-01,4.63967568e+00
2.19500000e+00,-1.55369958e+00,1.39140630e+00,7.91435746e-01,4.92135980e+00
2.20000000e+00,-1.54546938e+00,1.50501078e+00,7.79499803e-01,1.63242145e+01
2.20500000e+00,-1.53899260e+00,1.47782618e+00,7.76583763e-01,6.83388023e+00
2.21000000e+00,-1.53190825e+00,1.50118828e+00,7.70523077e-01,6.49399449e+00
2.21500000e+00,-1.52439896e+00,1.54620425e+00,7.62770691e-01,7.44170384e+00
2.22000000e+00,-1.51701940e+00,1.59348290e+00,7.54616632e-01,8.16023017e+00
2.22500000e+00,-1.50842996e+00,1.67536515e+00,7.43133342e-01,1.29312421e+01
2.23000000e+00,-1.49979211e+00,1.74937364e+00,7.30363097e-01,1.72256289e+01
2.23500000e+00,-1.49179272e+00,1.80538028e+00,7.21609995e-01,1.79301426e+01
2.24000000e+00,-1.48145480e+00,1.91644044e+00,7.01325520e-01,3.26215997e+01
2.24500000e+00,-1.47366631e+00,1.95302100e+00,6.92803436e-01,3.03050807e+01
2.25000000e+00,-1.46402510e+00,1.99659091e+00,6.76879669e-01,3.31937941e+01
2.25500000e+00,-1.45347233e+00,2.11753313e+00,6.54519142e-01,4.54748433e+01
2.26000000e+00,-1.44074924e+00,2.39798398e+00,6.14817931e-01,8.93786872e+01
2.26500000e+00,-1.43112482e+00,2.32689962e+00,6.01534564e-01,7.62190180e+01
2.27000000e+00,-1.41761436e+00,2.42409476e+00,5.56568660e-01,1.07619131e+02
2.27500000e+00,-1.40508699e+00,2.46937187e+00,5.17642921e-01,1.23515851e+02
2.28000000e+00,-1.39332957e+00,2.41708750e+00,4.80478452e-01,1.37684526e+02
2.28500000e+00,-1.38071427e+00,2.41449822e+00,4.32166224e-01,1.58333545e+02
