Temperature,Emean,Cv,Mabsmean,X
3.10000000e+01,-1.62225806e+00,-1.05190639e+00,3.47096774e-01,-1.38932832e+00
3.20000000e+01,-1.62781250e+00,-9.95517006e-01,3.55781250e-01,-1.42966583e+00
3.30000000e+01,-1.63303030e+00,-9.43473334e-01,3.64545455e-01,-1.45801903e+00
3.40000000e+01,-1.63852941e+00,-8.95278583e-01,3.73382353e-01,-1.48715016e+00
3.50000000e+01,-1.64400000e+00,-8.51282659e-01,3.82571429e-01,-1.51497353e+00
3.60000000e+01,-1.64916667e+00,-8.10717807e-01,3.90833333e-01,-1.55451389e+00
3.70000000e+01,-1.65405405e+00,-7.72939080e-01,3.99054054e-01,-1.58042604e+00
3.80000000e+01,-1.65842105e+00,-7.37726307e-01,4.07236842e-01,-1.60606375e+00
3.90000000e+01,-1.66230769e+00,-7.04605996e-01,4.15641026e-01,-1.62980040e+00
4.00000000e+01,-1.66600000e+00,-6.73413375e-01,4.23625000e-01,-1.65952516e+00
4.10000000e+01,-1.66926829e+00,-6.44243246e-01,4.31829268e-01,-1.68184109e+00
4.20000000e+01,-1.67261905e+00,-6.16701156e-01,4.39880952e-01,-1.70836748e+00
4.30000000e+01,-1.67651163e+00,-5.91012732e-01,4.48488372e-01,-1.72915052e+00
4.40000000e+01,-1.67977273e+00,-5.67428636e-01,4.56704545e-01,-1.76061526e+00
4.50000000e+01,-1.68333333e+00,-5.44864307e-01,4.64555556e-01,-1.78872768e+00
4.60000000e+01,-1.68673913e+00,-5.23910944e-01,4.72500000e-01,-1.81113185e+00
4.70000000e+01,-1.69000000e+00,-5.04131454e-01,4.80638298e-01,-1.83369745e+00
4.80000000e+01,-1.69375000e+00,-4.85405726e-01,4.88958333e-01,-1.85789099e+00
4.90000000e+01,-1.69795918e+00,-4.68036971e-01,4.97142857e-01,-1.88559767e+00
5.00000000e+01,-1.70200000e+00,-4.51936640e-01,5.05100000e-01,-1.91284408e+00
5.10000000e+01,-1.70588235e+00,-4.36639798e-01,5.12941176e-01,-1.93764186e+00
5.20000000e+01,-1.70961538e+00,-4.22094924e-01,5.20480769e-01,-1.96269039e+00
5.30000000e+01,-1.71283019e+00,-4.08273473e-01,5.27830189e-01,-1.98475607e+00
5.40000000e+01,-1.71648148e+00,-3.94890435e-01,5.35277778e-01,-2.00374543e+00
5.50000000e+01,-1.72036364e+00,-3.82403383e-01,5.42818182e-01,-2.02358173e+00
5.60000000e+01,-1.72392857e+00,-3.70676167e-01,5.50089286e-01,-2.04630108e+00
5.70000000e+01,-1.72789474e+00,-3.59360997e-01,5.57631579e-01,-2.06388670e+00
5.80000000e+01,-1.73258621e+00,-3.48738341e-01,5.65258621e-01,-2.08466158e+00
5.90000000e+01,-1.73711864e+00,-3.38958296e-01,5.72627119e-01,-2.10815366e+00
6.00000000e+01,-1.74150000e+00,-3.29572843e-01,5.79750000e-01,-2.12962264e+00
6.10000000e+01,-1.74573770e+00,-3.20561824e-01,5.86639344e-01,-2.14919526e+00
6.20000000e+01,-1.74983871e+00,-3.11906283e-01,5.93306452e-01,-2.16699041e+00
6.30000000e+01,-1.75380952e+00,-3.03588388e-01,5.99761905e-01,-2.18311953e+00
6.40000000e+01,-1.75765625e+00,-2.95591357e-01,6.06015625e-01,-2.19768711e+00
6.50000000e+01,-1.76138462e+00,-2.87899390e-01,6.12076923e-01,-2.21079104e+00
6.60000000e+01,-1.76500000e+00,-2.80497607e-01,6.17954545e-01,-2.22252306e+00
