Temperature,Emean,Cv,Mabsmean,X
7.50000000e+01,-1.15853333e+00,-9.40340730e-02,2.76400000e-01,-3.99230009e-01
7.60000000e+01,-1.15973684e+00,-9.17195521e-02,2.77631579e-01,-3.96199883e-01
7.70000000e+01,-1.16000000e+00,-8.95609299e-02,2.79155844e-01,-3.94294476e-01
7.80000000e+01,-1.16000000e+00,-8.73339065e-02,2.79615385e-01,-3.94423836e-01
7.90000000e+01,-1.15987342e+00,-8.51508309e-02,2.80316456e-01,-3.90667067e-01
8.00000000e+01,-1.15962500e+00,-8.30303213e-02,2.80437500e-01,-3.87969707e-01
8.10000000e+01,-1.16086420e+00,-8.09636144e-02,2.82222222e-01,-3.82318244e-01
8.20000000e+01,-1.16109756e+00,-7.91889981e-02,2.83170732e-01,-3.83439880e-01
8.30000000e+01,-1.16228916e+00,-7.73284002e-02,2.84337349e-01,-3.81243225e-01
8.40000000e+01,-1.16357143e+00,-7.56631110e-02,2.85476190e-01,-3.79893370e-01
8.50000000e+01,-1.16482353e+00,-7.40671867e-02,2.85882353e-01,-3.78936536e-01
8.60000000e+01,-1.16465116e+00,-7.25275513e-02,2.86744186e-01,-3.75419774e-01
8.70000000e+01,-1.16609195e+00,-7.08491404e-02,2.87988506e-01,-3.73075810e-01
8.80000000e+01,-1.16693182e+00,-6.94347697e-02,2.88863636e-01,-3.72401273e-01
8.90000000e+01,-1.16584270e+00,-6.79876353e-02,2.88764045e-01,-3.70803482e-01
9.00000000e+01,-1.16555556e+00,-6.63743088e-02,2.88444444e-01,-3.66440384e-01
9.10000000e+01,-1.16483516e+00,-6.48976818e-02,2.88131868e-01,-3.61657654e-01
9.20000000e+01,-1.16434783e+00,-6.34249091e-02,2.87173913e-01,-3.56669886e-01
9.30000000e+01,-1.16505376e+00,-6.20225473e-02,2.86881720e-01,-3.50856945e-01
9.40000000e+01,-1.16585106e+00,-6.07900071e-02,2.86968085e-01,-3.46488868e-01
9.50000000e+01,-1.16705263e+00,-5.96017963e-02,2.87368421e-01,-3.43026389e-01
9.60000000e+01,-1.16843750e+00,-5.84914073e-02,2.88437500e-01,-3.40049235e-01
9.70000000e+01,-1.16886598e+00,-5.74409125e-02,2.89020619e-01,-3.39405592e-01
9.80000000e+01,-1.16846939e+00,-5.63219958e-02,2.90153061e-01,-3.36963861e-01
9.90000000e+01,-1.16848485e+00,-5.51588437e-02,2.91111111e-01,-3.36357401e-01
1.00000000e+02,-1.16750000e+00,-5.40642900e-02,2.91900000e-01,-3.35346440e-01
1.01000000e+02,-1.16693069e+00,-5.29174878e-02,2.92821782e-01,-3.33770384e-01
1.02000000e+02,-1.16647059e+00,-5.18398921e-02,2.94509804e-01,-3.31828124e-01
1.03000000e+02,-1.16708738e+00,-5.08023226e-02,2.96941748e-01,-3.31225878e-01
1.04000000e+02,-1.16798077e+00,-4.98858614e-02,2.99903846e-01,-3.32395561e-01
1.05000000e+02,-1.16904762e+00,-4.90183592e-02,3.02380952e-01,-3.36943138e-01
1.06000000e+02,-1.16990566e+00,-4.81915947e-02,3.05424528e-01,-3.38109438e-01
1.07000000e+02,-1.17065421e+00,-4.73693236e-02,3.08364486e-01,-3.42041618e-01
1.08000000e+02,-1.17148148e+00,-4.65592888e-02,3.11481481e-01,-3.45069000e-01
1.09000000e+02,-1.17330275e+00,-4.57678674e-02,3.14724771e-01,-3.48603931e-01
1.10000000e+02,-1.17381818e+00,-4.50940657e-02,3.17772727e-01,-3.53231262e-01
1.11000000e+02,-1.17477477e+00,-4.43254739e-02,3.20270270e-01,-3.58139213e-01
1.12000000e+02,-1.17517857e+00,-4.36146489e-02,3.22232143e-01,-3.61535652e-01
1.13000000e+02,-1.17522124e+00,-4.28795626e-02,3.24424779e-01,-3.62393684e-01
1.14000000e+02,-1.17535088e+00,-4.21368961e-02,3.26403509e-01,-3.64511375e-01
1.15000000e+02,-1.17539130e+00,-4.14196414e-02,3.28391304e-01,-3.65782158e-01
1.16000000e+02,-1.17474138e+00,-4.07130284e-02,3.29482759e-01,-3.68186862e-01
1.17000000e+02,-1.17444444e+00,-3.99798980e-02,3.30641026e-01,-3.67437302e-01
1.18000000e+02,-1.17601695e+00,-3.92801289e-02,3.32669492e-01,-3.65815596e-01
1.19000000e+02,-1.17672269e+00,-3.87355444e-02,3.34663866e-01,-3.67292944e-01
1.20000000e+02,-1.17675000e+00,-3.81427008e-02,3.36291667e-01,-3.69170839e-01
1.21000000e+02,-1.17661157e+00,-3.75191347e-02,3.38099174e-01,-3.69472364e-01
1.22000000e+02,-1.17655738e+00,-3.69004776e-02,3.39836066e-01,-3.70521453e-01
1.23000000e+02,-1.17764228e+00,-3.62982166e-02,3.41463415e-01,-3.71468396e-01
1.24000000e+02,-1.17967742e+00,-3.57738732e-02,3.43387097e-01,-3.71618694e-01
1.25000000e+02,-1.17968000e+00,-3.53409460e-02,3.44920000e-01,-3.73376020e-01
1.26000000e+02,-1.17857143e+00,-3.47807127e-02,3.45793651e-01,-3.74381566e-01
1.27000000e+02,-1.17771654e+00,-3.41745000e-02,3.46574803e-01,-3.73401078e-01
1.28000000e+02,-1.17765625e+00,-3.35981375e-02,3.47890625e-01,-3.71736927e-01
1.29000000e+02,-1.17728682e+00,-3.30774788e-02,3.49341085e-01,-3.71536110e-01
1.30000000e+02,-1.17630769e+00,-3.25495626e-02,3.50538462e-01,-3.72047638e-01
1.31000000e+02,-1.17587786e+00,-3.20054350e-02,3.51832061e-01,-3.71669243e-01
1.32000000e+02,-1.17537879e+00,-3.15009459e-02,3.52954545e-01,-3.71766581e-01
1.33000000e+02,-1.17533835e+00,-3.10052065e-02,3.54285714e-01,-3.71146879e-01
1.34000000e+02,-1.17500000e+00,-3.05434595e-02,3.55037313e-01,-3.71661287e-01
1.35000000e+02,-1.17429630e+00,-3.00758692e-02,3.55925926e-01,-3.70405832e-01
1.36000000e+02,-1.17367647e+00,-2.96016529e-02,3.56102941e-01,-3.69845706e-01
1.37000000e+02,-1.17401460e+00,-2.91426511e-02,3.55985401e-01,-3.67538133e-01
1.38000000e+02,-1.17304348e+00,-2.87375199e-02,3.56195652e-01,-3.64641300e-01
1.39000000e+02,-1.17316547e+00,-2.82827896e-02,3.56618705e-01,-3.62411142e-01
1.40000000e+02,-1.17328571e+00,-2.78874361e-02,3.57107143e-01,-3.60672380e-01
1.41000000e+02,-1.17312057e+00,-2.75002753e-02,3.57943262e-01,-3.58931069e-01
1.42000000e+02,-1.17352113e+00,-2.71076693e-02,3.59260563e-01,-3.57680076e-01
1.43000000e+02,-1.17461538e+00,-2.67465670e-02,3.60769231e-01,-3.57601049e-01
1.44000000e+02,-1.17493056e+00,-2.64298939e-02,3.61527778e-01,-3.58800851e-01
1.45000000e+02,-1.17455172e+00,-2.60817259e-02,3.62137931e-01,-3.57923667e-01
1.46000000e+02,-1.17527397e+00,-2.57092699e-02,3.63321918e-01,-3.56280468e-01
1.47000000e+02,-1.17564626e+00,-2.53940911e-02,3.64659864e-01,-3.56036689e-01
1.48000000e+02,-1.17635135e+00,-2.50681562e-02,3.65878378e-01,-3.56378546e-01
1.49000000e+02,-1.17731544e+00,-2.47624463e-02,3.67315436e-01,-3.56142045e-01
1.50000000e+02,-1.17780000e+00,-2.44763764e-02,3.68266667e-01,-3.57030234e-01
1.51000000e+02,-1.17834437e+00,-2.41740546e-02,3.69735099e-01,-3.56023167e-01
1.52000000e+02,-1.17940789e+00,-2.38779402e-02,3.71611842e-01,-3.55981127e-01
1.53000000e+02,-1.18130719e+00,-2.36039668e-02,3.74150327e-01,-3.56113212e-01
1.54000000e+02,-1.18383117e+00,-2.33673536e-02,3.76850649e-01,-3.58347570e-01
1.55000000e+02,-1.18606452e+00,-2.31699722e-02,3.79483871e-01,-3.61373840e-01
1.56000000e+02,-1.18884615e+00,-2.29541765e-02,3.82564103e-01,-3.63113505e-01
1.57000000e+02,-1.19171975e+00,-2.27687085e-02,3.85477707e-01,-3.67130688e-01
1.58000000e+02,-1.19367089e+00,-2.26023022e-02,3.87943038e-01,-3.71388295e-01
1.59000000e+02,-1.19496855e+00,-2.23982089e-02,3.90125786e-01,-3.74340849e-01
1.60000000e+02,-1.19606250e+00,-2.21692950e-02,3.92062500e-01,-3.76626260e-01
1.61000000e+02,-1.19726708e+00,-2.19350772e-02,3.93695652e-01,-3.78463391e-01
1.62000000e+02,-1.19858025e+00,-2.17089222e-02,3.95339506e-01,-3.79270213e-01
1.63000000e+02,-1.19871166e+00,-2.14954021e-02,3.96779141e-01,-3.80364951e-01
1.64000000e+02,-1.19890244e+00,-2.12394714e-02,3.98079268e-01,-3.80971223e-01
1.65000000e+02,-1.19915152e+00,-2.09902012e-02,3.99393939e-01,-3.81147263e-01
1.66000000e+02,-1.19927711e+00,-2.07475587e-02,4.00873494e-01,-3.81188876e-01
1.67000000e+02,-1.19988024e+00,-2.05040386e-02,4.02365269e-01,-3.81719449e-01
1.68000000e+02,-1.20029762e+00,-2.02822248e-02,4.03601190e-01,-3.82569143e-01
1.69000000e+02,-1.20053254e+00,-2.00578434e-02,4.04792899e-01,-3.82701688e-01
1.70000000e+02,-1.20094118e+00,-1.98307552e-02,4.06176471e-01,-3.82517444e-01
1.71000000e+02,-1.20116959e+00,-1.96137830e-02,4.07426901e-01,-3.83037956e-01
1.72000000e+02,-1.20139535e+00,-1.93944193e-02,4.08284884e-01,-3.83501635e-01
1.73000000e+02,-1.20190751e+00,-1.91782231e-02,4.09768786e-01,-3.82321952e-01
1.74000000e+02,-1.20195402e+00,-1.89758106e-02,4.11005747e-01,-3.83174145e-01
1.75000000e+02,-1.20228571e+00,-1.87613902e-02,4.12685714e-01,-3.82787099e-01
1.76000000e+02,-1.20318182e+00,-1.85580759e-02,4.14261364e-01,-3.83880372e-01
1.77000000e+02,-1.20423729e+00,-1.83762217e-02,4.15932203e-01,-3.84523334e-01
1.78000000e+02,-1.20595506e+00,-1.81986876e-02,4.18089888e-01,-3.84727300e-01
1.79000000e+02,-1.20731844e+00,-1.80502730e-02,4.20335196e-01,-3.86425144e-01
1.80000000e+02,-1.20966667e+00,-1.78831221e-02,4.22916667e-01,-3.87793904e-01
1.81000000e+02,-1.21198895e+00,-1.77557243e-02,4.25441989e-01,-3.90546813e-01
1.82000000e+02,-1.21434066e+00,-1.76288518e-02,4.27939560e-01,-3.93136972e-01
1.83000000e+02,-1.21557377e+00,-1.75136725e-02,4.30109290e-01,-3.96228937e-01
1.84000000e+02,-1.21744565e+00,-1.73552437e-02,4.32472826e-01,-3.97752837e-01
1.85000000e+02,-1.21940541e+00,-1.72208092e-02,4.34864865e-01,-3.99932837e-01
1.86000000e+02,-1.22107527e+00,-1.70937603e-02,4.36854839e-01,-4.02920741e-01
1.87000000e+02,-1.22181818e+00,-1.69630102e-02,4.38609626e-01,-4.04810392e-01
1.88000000e+02,-1.22265957e+00,-1.68036062e-02,4.40452128e-01,-4.05787839e-01
1.89000000e+02,-1.22354497e+00,-1.66494729e-02,4.42248677e-01,-4.07121365e-01
1.90000000e+02,-1.22426316e+00,-1.64995628e-02,4.43947368e-01,-4.08440283e-01
1.91000000e+02,-1.22549738e+00,-1.63447671e-02,4.45863874e-01,-4.09129876e-01
1.92000000e+02,-1.22671875e+00,-1.62080817e-02,4.47604167e-01,-4.10793208e-01
1.93000000e+02,-1.22772021e+00,-1.60739804e-02,4.49378238e-01,-4.11828233e-01
1.94000000e+02,-1.22845361e+00,-1.59360562e-02,4.50953608e-01,-4.13238935e-01
1.95000000e+02,-1.22866667e+00,-1.57932991e-02,4.52282051e-01,-4.14305489e-01
1.96000000e+02,-1.22872449e+00,-1.56384733e-02,4.53520408e-01,-4.14727240e-01
1.97000000e+02,-1.22934010e+00,-1.54812112e-02,4.54720812e-01,-4.14932519e-01
1.98000000e+02,-1.22944444e+00,-1.53417226e-02,4.55580808e-01,-4.15315190e-01
1.99000000e+02,-1.22964824e+00,-1.51908262e-02,4.56281407e-01,-4.14901914e-01
2.00000000e+02,-1.23015000e+00,-1.50442452e-02,4.57125000e-01,-4.14020281e-01
2.01000000e+02,-1.22975124e+00,-1.49076361e-02,4.57686567e-01,-4.13652887e-01
2.02000000e+02,-1.22891089e+00,-1.47501186e-02,4.57945545e-01,-4.12725739e-01
2.03000000e+02,-1.22847291e+00,-1.45865584e-02,4.58325123e-01,-4.11136834e-01
2.04000000e+02,-1.22779412e+00,-1.44334331e-02,4.58602941e-01,-4.09836343e-01
2.05000000e+02,-1.22736585e+00,-1.42780481e-02,4.59195122e-01,-4.08232555e-01
2.06000000e+02,-1.22708738e+00,-1.41304391e-02,4.60048544e-01,-4.07159727e-01
2.07000000e+02,-1.22753623e+00,-1.39879839e-02,4.61086957e-01,-4.06570231e-01
2.08000000e+02,-1.22774038e+00,-1.38645722e-02,4.62043269e-01,-4.06518754e-01
2.09000000e+02,-1.22842105e+00,-1.37362963e-02,4.63373206e-01,-4.05922741e-01
2.10000000e+02,-1.22890476e+00,-1.36216198e-02,4.64380952e-01,-4.06628621e-01
2.11000000e+02,-1.22895735e+00,-1.35041796e-02,4.65165877e-01,-4.06631754e-01
2.12000000e+02,-1.22896226e+00,-1.33785326e-02,4.66061321e-01,-4.06017834e-01
2.13000000e+02,-1.22929577e+00,-1.32534006e-02,4.67018779e-01,-4.05631978e-01
2.14000000e+02,-1.22943925e+00,-1.31374110e-02,4.68014019e-01,-4.05376400e-01
2.15000000e+02,-1.22986047e+00,-1.30185188e-02,4.69093023e-01,-4.05151990e-01
2.16000000e+02,-1.23120370e+00,-1.29043747e-02,4.70300926e-01,-4.05029317e-01
2.17000000e+02,-1.23271889e+00,-1.28130232e-02,4.71728111e-01,-4.05020689e-01
2.18000000e+02,-1.23440367e+00,-1.27262798e-02,4.73050459e-01,-4.05737973e-01
2.19000000e+02,-1.23589041e+00,-1.26462149e-02,4.74429224e-01,-4.06101385e-01
2.20000000e+02,-1.23700000e+00,-1.25637408e-02,4.75704545e-01,-4.06734167e-01
2.21000000e+02,-1.23755656e+00,-1.24745768e-02,4.76923077e-01,-4.07138816e-01
2.22000000e+02,-1.23819820e+00,-1.23736417e-02,4.78198198e-01,-4.07336423e-01
2.23000000e+02,-1.23887892e+00,-1.22757897e-02,4.79708520e-01,-4.07429017e-01
2.24000000e+02,-1.23928571e+00,-1.21805820e-02,4.80959821e-01,-4.08471033e-01
2.25000000e+02,-1.23933333e+00,-1.20810087e-02,4.82000000e-01,-4.08981136e-01
2.26000000e+02,-1.23951327e+00,-1.19754374e-02,4.82743363e-01,-4.09153425e-01
2.27000000e+02,-1.23938326e+00,-1.18738659e-02,4.83303965e-01,-4.08711040e-01
2.28000000e+02,-1.23960526e+00,-1.17676402e-02,4.84100877e-01,-4.07743993e-01
2.29000000e+02,-1.24030568e+00,-1.16687265e-02,4.85152838e-01,-4.07123093e-01
2.30000000e+02,-1.24056522e+00,-1.15815065e-02,4.86065217e-01,-4.07233542e-01
2.31000000e+02,-1.24086580e+00,-1.14864334e-02,4.87099567e-01,-4.06910053e-01
2.32000000e+02,-1.24146552e+00,-1.13928954e-02,4.88232759e-01,-4.06804582e-01
2.33000000e+02,-1.24253219e+00,-1.13051109e-02,4.89656652e-01,-4.06657168e-01
2.34000000e+02,-1.24346154e+00,-1.12286303e-02,4.91068376e-01,-4.07307087e-01
2.35000000e+02,-1.24421277e+00,-1.11506382e-02,4.92361702e-01,-4.08052047e-01
2.36000000e+02,-1.24444915e+00,-1.10707604e-02,4.93474576e-01,-4.08647114e-01
2.37000000e+02,-1.24426160e+00,-1.09819366e-02,4.94261603e-01,-4.09018528e-01
2.38000000e+02,-1.24432773e+00,-1.08868082e-02,4.95084034e-01,-4.08584504e-01
2.39000000e+02,-1.24418410e+00,-1.07972069e-02,4.95941423e-01,-4.08213699e-01
2.40000000e+02,-1.24487500e+00,-1.07043751e-02,4.96937500e-01,-4.07826569e-01
2.41000000e+02,-1.24556017e+00,-1.06277147e-02,4.97904564e-01,-4.07797099e-01
2.42000000e+02,-1.24640496e+00,-1.05514467e-02,4.98884298e-01,-4.07691252e-01
2.43000000e+02,-1.24732510e+00,-1.04789400e-02,4.99979424e-01,-4.07524430e-01
2.44000000e+02,-1.24827869e+00,-1.04086444e-02,5.00942623e-01,-4.07753237e-01
2.45000000e+02,-1.24873469e+00,-1.03409509e-02,5.01632653e-01,-4.07841753e-01
2.46000000e+02,-1.24821138e+00,-1.02646075e-02,5.01849593e-01,-4.07481106e-01
2.47000000e+02,-1.24821862e+00,-1.01737371e-02,5.02044534e-01,-4.06192742e-01
2.48000000e+02,-1.24830645e+00,-1.00921265e-02,5.02318548e-01,-4.04861038e-01
2.49000000e+02,-1.24839357e+00,-1.00127998e-02,5.02530120e-01,-4.03693934e-01
2.50000000e+02,-1.24888000e+00,-9.93403939e-03,5.03020000e-01,-4.02346593e-01
2.51000000e+02,-1.24884462e+00,-9.86325292e-03,5.03505976e-01,-4.01533057e-01
2.52000000e+02,-1.24876984e+00,-9.78472251e-03,5.03888889e-01,-4.00754668e-01
2.53000000e+02,-1.24889328e+00,-9.70650088e-03,5.04584980e-01,-3.99649540e-01
2.54000000e+02,-1.24948819e+00,-9.63174530e-03,5.05492126e-01,-3.99047904e-01
2.55000000e+02,-1.25003922e+00,-9.56568199e-03,5.06411765e-01,-3.98910470e-01
2.56000000e+02,-1.25046875e+00,-9.49979916e-03,5.07500000e-01,-3.98670502e-01
2.57000000e+02,-1.25101167e+00,-9.43246564e-03,5.08482490e-01,-3.98921357e-01
2.58000000e+02,-1.25186047e+00,-9.36709959e-03,5.09670543e-01,-3.98743483e-01
2.59000000e+02,-1.25247104e+00,-9.30819547e-03,5.10714286e-01,-3.99196984e-01
2.60000000e+02,-1.25346154e+00,-9.24494801e-03,5.11903846e-01,-3.99168298e-01
2.61000000e+02,-1.25344828e+00,-9.19038764e-03,5.12528736e-01,-3.99908069e-01
2.62000000e+02,-1.25305344e+00,-9.12006993e-03,5.12996183e-01,-3.99429095e-01
2.63000000e+02,-1.25258555e+00,-9.04518169e-03,5.13250951e-01,-3.98703347e-01
2.64000000e+02,-1.25268939e+00,-8.97052719e-03,5.13579545e-01,-3.97576232e-01
2.65000000e+02,-1.25339623e+00,-8.90382169e-03,5.14169811e-01,-3.96493030e-01
2.66000000e+02,-1.25379699e+00,-8.84760877e-03,5.14793233e-01,-3.95900341e-01
2.67000000e+02,-1.25423221e+00,-8.78715565e-03,5.15411985e-01,-3.95382291e-01
2.68000000e+02,-1.25492537e+00,-8.72744697e-03,5.16082090e-01,-3.94833420e-01
2.69000000e+02,-1.25539033e+00,-8.67276759e-03,5.16579926e-01,-3.94474628e-01
2.70000000e+02,-1.25522222e+00,-8.61541967e-03,5.16907407e-01,-3.93833511e-01
2.71000000e+02,-1.25494465e+00,-8.54970965e-03,5.17011070e-01,-3.92921643e-01
2.72000000e+02,-1.25408088e+00,-8.48234137e-03,5.16764706e-01,-3.91619523e-01
2.73000000e+02,-1.25358974e+00,-8.40957143e-03,5.16739927e-01,-3.89842351e-01
2.74000000e+02,-1.25317518e+00,-8.34197332e-03,5.16660584e-01,-3.88385266e-01
2.75000000e+02,-1.25229091e+00,-8.27516333e-03,5.16236364e-01,-3.86790058e-01
2.76000000e+02,-1.25210145e+00,-8.20489733e-03,5.16195652e-01,-3.84831808e-01
2.77000000e+02,-1.25155235e+00,-8.14302308e-03,5.15992780e-01,-3.83371336e-01
2.78000000e+02,-1.25111511e+00,-8.07771776e-03,5.15881295e-01,-3.81708457e-01
2.79000000e+02,-1.25071685e+00,-8.01446314e-03,5.15698925e-01,-3.80172589e-01
2.80000000e+02,-1.25046429e+00,-7.95249017e-03,5.15339286e-01,-3.78513557e-01
2.81000000e+02,-1.24946619e+00,-7.89157871e-03,5.14715302e-01,-3.76541573e-01
2.82000000e+02,-1.24900709e+00,-7.82440767e-03,5.14148936e-01,-3.74329406e-01
2.83000000e+02,-1.24879859e+00,-7.76383285e-03,5.13763251e-01,-3.72258776e-01
2.84000000e+02,-1.24827465e+00,-7.70645226e-03,5.13345070e-01,-3.70385602e-01
2.85000000e+02,-1.24771930e+00,-7.64609258e-03,5.12894737e-01,-3.68478489e-01
2.86000000e+02,-1.24730769e+00,-7.58624771e-03,5.12377622e-01,-3.66524484e-01
2.87000000e+02,-1.24703833e+00,-7.52873000e-03,5.11759582e-01,-3.64469466e-01
2.88000000e+02,-1.24673611e+00,-7.47337340e-03,5.11145833e-01,-3.62333879e-01
2.89000000e+02,-1.24653979e+00,-7.41830895e-03,5.10415225e-01,-3.60155409e-01
2.90000000e+02,-1.24610345e+00,-7.36479566e-03,5.09758621e-01,-3.57932066e-01
